Bloomberg Commodities,Dollar Index,EM Bond USD,EU Global Aggregate,EU HY,EU Stoxx 600,Japan Nikkei 225,MSCI EM USD,US Global Aggregate,US HY,US S&P 500
0.019426991121414567,0.025227242295977552,0.027395356558662435,0.023709390436682003,0.030171449988080707,0.02905635197853031,0.02092406540406928,0.0493958713442238,0.04935596541438765,0.02615393865529906,0.047876619973061106
0.018368970705629817,0.023255798610648942,0.027127445244340156,0.022343148303717114,0.027136986247242305,0.03260830788167315,0.01904480455089708,0.04877377166199898,0.0514167102420892,0.025330915261298534,0.05144345141889494
0.01298280655552032,0.0278918978670766,0.02737689455629619,0.0186965485940324,0.027404150779306788,0.031113110932224766,0.02045373088574734,0.04946117763219521,0.04680334730427718,0.02178208844834095,0.05029945413024073
0.016377142938296868,0.02191378044273235,0.025998550538489457,0.018501822025543475,0.024010137241962246,0.02847772737380353,0.01875131734884609,0.05103450069166132,0.045622882623406295,0.022546246896111125,0.050750758363340864
0.020146114784086466,0.02156503860012966,0.026184403329290964,0.024014461892075817,0.025725815190465556,0.027806030570951504,0.02072825424955935,0.05466538141582177,0.04596084847989371,0.022388727464293316,0.046066827617737754
0.018521442285193996,0.019417904171406236,0.029728773424167822,0.027162198328874315,0.028481142002955692,0.030265182170710038,0.022438448364731734,0.053652193237855174,0.047551268640253254,0.02233942348038384,0.04936477288705885
0.021357531832067553,0.020935482294151167,0.03200698965375829,0.0266346906471647,0.029982053410355286,0.03191142750681267,0.02385918352904966,0.05383282555944941,0.04667263067294448,0.018978295007829247,0.048610610897490414
0.025796743714874008,0.02232256681767335,0.031209308812346567,0.024220580585016107,0.029503320895702814,0.035993116306415295,0.020759011486504685,0.0539180688334652,0.0448730644370281,0.01895242260327284,0.047769191472269976
0.02359238462447244,0.024909371186725905,0.0261558621443896,0.019070313635013575,0.02913632968226877,0.03567151153791531,0.01829711072843292,0.053647842782337946,0.044835761990245866,0.020653154840074732,0.05065888528852009
0.022347124486360573,0.027210467747798908,0.03018339832685503,0.019769540558934828,0.025526492991485412,0.03950811260961432,0.019064412050142567,0.056134373871891984,0.04823759131997346,0.020957329976557804,0.04977850267065764
0.023062605227046593,0.02398167935406929,0.030473192156088687,0.02402788729690008,0.023524394272412444,0.03482371601288918,0.0201980983421056,0.05233357183670729,0.0442815009983631,0.020977558749603786,0.04781799756526374
0.021401941370580213,0.027273935256294176,0.03080565410738411,0.024738036639501557,0.022450930451550367,0.03729521295704251,0.018296698516877458,0.05466731058686419,0.04771661038839432,0.01825673291320969,0.04657462951562187
0.02092121038266003,0.02776499448018804,0.0301340335411219,0.023441286204903208,0.026623713907594798,0.038031484337734414,0.01811800470754677,0.05246866152695482,0.04771277305948674,0.017529001998504032,0.05236404638756305
0.020303427868799365,0.03466144495802992,0.02613923592889078,0.026718436854921958,0.029172976477679413,0.03927808709365729,0.021086019993822765,0.05128222050015174,0.04710321508582027,0.02239034722202434,0.053448289455880794
0.019831340354771437,0.034757601542329375,0.03157587212225539,0.020154255787572288,0.0307709058276098,0.035144671745006975,0.020136735570497992,0.05442929677811659,0.04912602279597185,0.019437369482021287,0.05446271184029537
0.01994793441553421,0.034926379971023346,0.032222397947324906,0.018172079207340822,0.03137569400709041,0.03238402827379866,0.026294143714668615,0.05175280294745551,0.04503037022350271,0.020001221119530503,0.05258910455213473
0.016942241626190686,0.037058593826929234,0.03270237642172762,0.01875293964108516,0.03256687246461214,0.03048673976825772,0.02586228496839591,0.05300139102888071,0.047884105496717594,0.02074908781591931,0.05373478347741104
0.015510455680179964,0.03216707946385796,0.031332199459019335,0.0235141396079,0.03599563426414264,0.03184280551294438,0.022843169476334347,0.04754453507382951,0.04284287393723445,0.021800134809989893,0.05313736892360202
0.01942736412052561,0.03555559990687668,0.034160921498209,0.025800376630420292,0.03669052356538792,0.02613471743113816,0.023203997069597346,0.04651350236249485,0.04471878712939716,0.018484375123869936,0.05461849622096612
0.01850391983017975,0.0369346206336899,0.03188704957739107,0.025601688501573364,0.04028590592134959,0.029853516320832107,0.02268205990819068,0.046363839553335506,0.04666010131266811,0.020393343326117093,0.05551032056890362
0.017927411036170116,0.03970814824858778,0.03641532528599631,0.02383277685702169,0.03615617599307149,0.026804636581226244,0.021286161513022893,0.04670298323039402,0.050767449603556475,0.026019938023912375,0.05403652443045692
0.02231096761119523,0.03845824039734443,0.03709428546735996,0.02055524862026298,0.034842695573532596,0.027337443840013013,0.018530338054592966,0.04857479705500485,0.04728128879457263,0.02279895850588566,0.05007605694794486
0.022857151282334995,0.037021209114516895,0.02895876442695762,0.023988939099657977,0.03312830649208311,0.031945931653910783,0.015194681983778567,0.055358985877762654,0.04589501912274137,0.01955864028153294,0.051445850894426916
0.026481128226173718,0.030488203894528273,0.02688440605690971,0.025867072652196097,0.029007472227828502,0.03684746034366751,0.014420962170506434,0.054055311924935824,0.04458797754839405,0.02065732919138613,0.05213467025783075
0.024369267967033433,0.031164495732199333,0.027427104223689054,0.02940507693014514,0.022716053525970073,0.03382872277114838,0.018149318023138097,0.05422676872900172,0.043400055167001864,0.021903972213418183,0.052168359293224054
0.01859964427269726,0.03180883205226815,0.02617520142624192,0.030387593094202234,0.028413004859761434,0.03314630322376957,0.018459530562360497,0.05153658521621482,0.04377033165907951,0.025327057279749994,0.05318839641932822
0.018896966054044385,0.03226217150582581,0.02296231418763258,0.030136106188279194,0.030014172300448123,0.03613206015795796,0.023154713012019844,0.048988611576220066,0.04160034656566108,0.030439485967297758,0.05014816957167973
0.020762611311526853,0.032181847860660195,0.023901553441355094,0.027942203240736194,0.030084109785769687,0.03589322305559699,0.027325214107296963,0.04645643346605837,0.04098706063839582,0.02980182200207019,0.05294749681093603
0.01770181831716175,0.027199620259258064,0.026022712979162924,0.030912497920727623,0.03021553588436802,0.038940152059602384,0.022753798371076675,0.0489822932783493,0.04337063497283329,0.025726175816743694,0.054089136575342964
0.02245872566347435,0.02898822104914752,0.027712770791631352,0.027614625232584455,0.032471608058269735,0.035961515555378465,0.022937255489925434,0.048698094052210206,0.04408955758701576,0.023643689235841453,0.051426249483638956
0.023785079989577313,0.029185985210186907,0.027816190758479672,0.030111523261126545,0.029827790000178246,0.03516100321045344,0.024449145502558143,0.05363482683576382,0.047527009216234074,0.024174981762839182,0.05241567853914956
0.02601870620671459,0.03314523584005721,0.02775321885469693,0.028257810270987928,0.0270768708720084,0.03801590910343295,0.02166933814362114,0.05340533102354108,0.047469360618722145,0.02321582650627667,0.05224753494031811
0.02681098941050326,0.03433138567932438,0.025347288373434394,0.027371861980911356,0.03174088001602928,0.03411298218147547,0.023454188825444748,0.05478594913741202,0.04837539104520799,0.020105494374047357,0.05490432589337075
0.025792496036020067,0.03556344120558169,0.025842337568757163,0.025499772029348996,0.026902054000368346,0.03207352499907374,0.021584515938371705,0.05633760621635445,0.04883187403419926,0.023753635931418143,0.054378060280386394
0.028985219491778492,0.03432390732004465,0.028285672589018512,0.0250922789858426,0.029660850457987303,0.03042210454751549,0.020903685172897583,0.05234867090087285,0.050020787193098624,0.021258101881116383,0.055961314946697954
0.02281257608459175,0.034326936943311716,0.0295499350140105,0.025646436723262785,0.027809921425695407,0.03155534106371599,0.023863682173098304,0.05300525734355439,0.048109494073164595,0.020279464775902104,0.05564870196752281
0.023436609987625232,0.0331189569518932,0.031025628818107016,0.02407947363551902,0.023756603793478638,0.03354393384700305,0.02308470371919965,0.05467344132861846,0.04552689287450327,0.02224441922826619,0.05385093131415419
0.02573710582171555,0.030268090256749088,0.03704236553739226,0.025752742989060738,0.023219224849339526,0.03748099806651836,0.02632370173756756,0.05524991045543873,0.04995410453687,0.02024379314017861,0.050620772101657906
0.02385180202338466,0.034051568485795713,0.029106079232386256,0.024294595495126355,0.028891440023701573,0.03619609609907022,0.02251461749232233,0.05322272425060941,0.05149839506701737,0.019321774283831663,0.05430516422630184
0.02607708549430055,0.035657492399209956,0.028225536982837973,0.02299509349523373,0.027963258979892026,0.03552625501044705,0.0238474486765608,0.052102571205397276,0.05248625021409952,0.021388496906072422,0.05422454828492319
0.024465627738092154,0.03064687120268249,0.02873801135411664,0.025023663067981584,0.03119774084727016,0.037082686672515755,0.022993149056133658,0.04870776053414385,0.054167001653638205,0.023898747109511766,0.05516034905182449
0.024472320756665132,0.031037484986922343,0.028971652968033276,0.0250883930692835,0.028296307211963488,0.03755924491132379,0.023783794928557953,0.048888705291610754,0.051117164650186495,0.024308145730665965,0.04964348906369563
0.02330673876415485,0.03335985936235996,0.029231175606521866,0.024505712609405966,0.026290187700441052,0.035809601354108794,0.023970696648150314,0.04943870064799924,0.04960373452821806,0.02104273005465398,0.05051904512531061
0.024668864308949174,0.03907976191815252,0.031965527700731605,0.02586831503229237,0.025877631948996116,0.0353586839865117,0.024882547509557148,0.04843640853027045,0.04769850158538761,0.022333520892595934,0.04839646068680472
0.0233953485321413,0.03494437234820026,0.029442905457254216,0.027824699207111326,0.02727622746782099,0.034780485827940986,0.023345551185957544,0.04514158469200974,0.05016411878526881,0.021052145802633083,0.051045755620595774
0.021255265321618543,0.037267150230052795,0.0301951269265209,0.024060615188027025,0.0285958109330883,0.035602762565926954,0.020817415882903558,0.043398256728945206,0.050062697593179765,0.02352733260655689,0.048621346318497974
0.020215812800514606,0.036551424861250965,0.034468668959780145,0.022378651911642067,0.026962523639336777,0.036006572547368554,0.021396427938139825,0.04376516754613967,0.05172871867446343,0.022866566254575976,0.04779021422469191
0.0245610718196546,0.03292334199631135,0.033958403619596976,0.023222584045635007,0.025525193105322624,0.03472244149363044,0.021491496463787278,0.04144626698561232,0.049535693738104854,0.020945670315023184,0.049510626499632525
0.025032449958752166,0.03170865935158252,0.03303311652339247,0.023825925484268533,0.025434865871777436,0.03492535543458511,0.02097812872532277,0.04409528206339571,0.047854370689597636,0.0242217442021764,0.048865653584645424
0.022014569396385523,0.025546225245700015,0.02710992716725337,0.02423327769198654,0.025875083641392682,0.033149972774710094,0.023407636038745003,0.040450921587409386,0.04661708573595545,0.021067779272882375,0.046022571937227065
0.022647888691961104,0.026929901079698792,0.029307813151826404,0.02300660642649119,0.02150380024827921,0.031898713117927614,0.02516139399269015,0.043099505958739404,0.048323033469584886,0.021951397420467516,0.0456066394746707
0.017768938751110342,0.027917449857787463,0.027295333784781033,0.022154426748316514,0.02124294560611826,0.029622079139215055,0.025677490632810294,0.04857286386980869,0.04710091907185345,0.022999539731659,0.04740923021619611
0.020087794618507942,0.030825152566327382,0.03323835616120331,0.021943116905370437,0.020058210074742896,0.031692623846157696,0.028128774748492152,0.0440365597261123,0.048435480980671915,0.02528445385672222,0.049050768691247436
0.015848497894212412,0.03198928369222369,0.032260720622562154,0.026700821949757005,0.023271502406075638,0.03344480288358595,0.02288567940991092,0.04564959373136783,0.051049729530986895,0.02198475725161189,0.04806020721325048
0.015553344399807831,0.03202113456324678,0.028144071910753,0.02519282029327864,0.023790976116981305,0.03475640698868683,0.027188272357396143,0.046887224379777215,0.051879080403581294,0.019352085768572645,0.047610707574176514
0.018104241415388956,0.032963078131581974,0.025973114833292975,0.025780567079121002,0.027444408058405922,0.03165497501160218,0.023346915543892177,0.043801092065187376,0.05423490209030868,0.020447039563809256,0.049758457943565114
0.02306170580860053,0.03436640021772692,0.027708159287160028,0.030317062888455676,0.024993373272303637,0.03340574921053621,0.02279224726888884,0.045225825105811183,0.05468836235463961,0.022778187861352307,0.04875352341814696
0.021017271682663236,0.0291581708607056,0.025161269216108926,0.025086166357994513,0.02846455257472185,0.03515869407880575,0.02283893100593245,0.05023342989297858,0.05180968443451044,0.01982748387401597,0.0514299493087477
0.023600844652790165,0.03615705200958082,0.027302468849750957,0.02366277338789647,0.02746234623242501,0.03327087491105295,0.0235335661320434,0.04903769041312745,0.04570763434015768,0.020793540974213934,0.04745861275608913
0.024140270796132512,0.035903000644660725,0.02547174382989851,0.020377229275194662,0.026056451331777596,0.03609280844151565,0.0206533104992071,0.04674827397746821,0.0512565799910563,0.02231709867507306,0.04375835182866786
0.01708473326145244,0.03343947389073073,0.022665127012381346,0.022351148101926215,0.024763667927671207,0.034821923397396815,0.023173760910577663,0.04836435834350558,0.05211305326742591,0.019986084873347812,0.044865901387891725
0.01653094972515749,0.03530792029817161,0.022869645307466137,0.02312044792215815,0.02055552697337555,0.03567108007689847,0.02880241598737051,0.04529747032752202,0.05694027186788304,0.018835411261425433,0.04558073947069052
0.014716391779820528,0.02959646224288067,0.022626659847690314,0.02089916735367586,0.02538903760177033,0.03471341757789819,0.024774744288199976,0.04555909624337819,0.05445021501824942,0.019745505334153073,0.04977859479887567
0.022658599998731793,0.02577893669907117,0.025336948254767417,0.018880566771674243,0.026969506284014233,0.03344478800120513,0.026510101817079103,0.04874485933453462,0.05607514194322206,0.01730007460077508,0.048975638672233375
0.024507292447775934,0.026508369657510165,0.027500131989785043,0.019387374690944512,0.027510515799718645,0.031069689620861395,0.02437427819776232,0.049370328244718105,0.05477385881612675,0.019289371888305235,0.053729101157675686
0.02082049984325886,0.030114037984647214,0.027510230650063146,0.020863525160644825,0.0313331608936697,0.03783093352512145,0.021806389543212845,0.049532023286235696,0.05044090705206775,0.019016003419149392,0.05596890515320923
0.020943704841675084,0.02859501103902364,0.03370955294004481,0.017726234770990258,0.03187056963443027,0.03470389284862591,0.02128858261929878,0.05164860888809718,0.056246161590344027,0.01860249611613338,0.05270090184575344
0.02116073576149141,0.028089446081430852,0.03017058938634531,0.01936675674473812,0.036385668536385224,0.03613037721481141,0.023379548176924496,0.04899127546858094,0.05072253396548892,0.02051124892479748,0.05171448154610565
0.02027487442421587,0.030774380743473145,0.0275463551771812,0.02200222692178677,0.030697046761774517,0.03582917887385057,0.026346047577680283,0.044571651717155714,0.05236647349807982,0.02137288814447703,0.05844460941417395
0.020505793160930413,0.03649443338771627,0.028820329538557565,0.018196967796761197,0.028144660763583268,0.034374537999588804,0.02803237864226866,0.044289161169569186,0.04879162272878668,0.020356014856363566,0.054906470260283405
0.022758812450232972,0.035799648520268616,0.025958496319976827,0.023578535815629378,0.03179244839222199,0.031672730262461694,0.02533115601807719,0.05007890045004247,0.04536684854530022,0.022046341323039568,0.050903691790808
0.02577093796248885,0.030565611734433423,0.025452609650587567,0.027175155421061786,0.02705045507260377,0.033216674404896805,0.02700887985684188,0.04856813206957883,0.04804218672614611,0.019159620829441937,0.045252540897947606
0.021208438087161878,0.032141753916166436,0.02609106611175785,0.027173861813074685,0.03150224488399715,0.028911135328115584,0.030395014396804663,0.049436203560881804,0.048127809161947824,0.018906032433612167,0.04439201124319077
0.018418256082860147,0.033489274994476126,0.025800715539728316,0.030844919264036826,0.027930723245949148,0.03347858988697707,0.02788258254567879,0.04761951928099209,0.05282122858318074,0.01884034724043189,0.04266788857145229
0.02072793072390415,0.03590142914218333,0.02342260052167197,0.03070906998661638,0.026321861124034784,0.03419697884858331,0.025655205506531827,0.045617240565841814,0.053535025229974095,0.02062975784835709,0.04207034775258724
0.015834034452330257,0.0332978736375616,0.025980780151294885,0.0297229128043369,0.03266343697116221,0.03232076989568072,0.024848780943928703,0.04540389026528796,0.05210152177015879,0.025262649619769574,0.04413683964051272
0.01780206177312654,0.034840196436406935,0.023133575773831315,0.032784565880255,0.030131824555138163,0.03017295473120853,0.02577442698248694,0.04756637719078882,0.05289276470533474,0.020606614698563477,0.049090846457254644
0.023420280131407387,0.028554883818019426,0.02384178492832159,0.02985954934040369,0.02966501554405172,0.03789622030961292,0.028079088192321702,0.04760522879791579,0.05587021335802986,0.01583444644019157,0.05082947183962146
0.020827434973340015,0.03246872228066383,0.020775797860358037,0.02687883856990616,0.03272261155994328,0.04335835824688947,0.029264485169379108,0.048654564840803,0.053042054927527074,0.014215859797827989,0.05195452314608806
0.019377557363609757,0.030493000987004887,0.02254511323646015,0.023042915111309643,0.030965068676204327,0.0435725599639885,0.030117098646298704,0.05143787076717387,0.0510764478873514,0.019282618749920398,0.05244707749184329
0.021812326216921463,0.03271678188933475,0.019437347398170775,0.023614816987621735,0.03135013853841342,0.03636935325790472,0.02607375870097092,0.05532597994812585,0.04955968240884309,0.0194019268193949,0.04633239524464415
0.01926945129185467,0.03462425288565646,0.01818076952695369,0.022061063987277953,0.03128909400866167,0.034518755028134285,0.02597061822736357,0.05174245554013769,0.052779097322260826,0.018234014174144872,0.04804101291018631
0.018019388822939814,0.035848094110365526,0.021092668832357366,0.017304871644964213,0.030434026260902088,0.032807779979672574,0.027363309171106555,0.05436794651871172,0.05155826016959857,0.019097268480061214,0.051832255953799984
0.016307173980113387,0.03827129099049002,0.024025247721535522,0.015089773050056966,0.03539625345783818,0.029499492616995394,0.029887811608486924,0.04795617440864929,0.0499016285715591,0.01706780975196697,0.04961384759170007
0.019513273749158306,0.03710465249922813,0.021781499186138222,0.012851971759590828,0.0390624050104354,0.030008853618481747,0.03104333824836304,0.04891403769414647,0.048727129803287327,0.020109430867669854,0.04982440528701756
0.02021751507691332,0.04282021742766268,0.02207711585363156,0.014508776060416092,0.033569763688055046,0.026287037173556155,0.031212618454366542,0.05334882927808469,0.04823502638133254,0.01843079225823586,0.04868529414680556
0.020961902105513585,0.04262598400517686,0.02501555634888481,0.013882780095288592,0.030612938477222386,0.030006586424786787,0.02642744552533799,0.05219380434153978,0.051447578666805896,0.017953961354740557,0.04903060345732475
0.020543245834716662,0.04118543441149942,0.024590402253333383,0.014882505201178703,0.02921545589680693,0.029711141200587696,0.026869848379519706,0.04793856080639408,0.051695962859633494,0.020996848455342842,0.050470007081594825
0.01430092551010952,0.03536052398146354,0.02337207384481477,0.01322030341643489,0.03059168727367976,0.03181475848132846,0.02320981018221001,0.04751275945811541,0.046373672072385616,0.02381695487086246,0.046811334330436646
0.018946295743664746,0.03185231062649188,0.02159431628996373,0.01607892063214387,0.027426380772274456,0.03093957137101757,0.0240201154076729,0.04802267709102288,0.047566611854953325,0.01881661876495068,0.04352021587422057
0.018615873792247224,0.03183717258704021,0.022528622408540533,0.01753789555296413,0.026575500485154484,0.030538581601364738,0.02802058546206583,0.04968368705279081,0.05062478213747386,0.01934846611259985,0.04317514166434144
0.01623646825064915,0.03396753361839804,0.023630848038754017,0.01675908286906192,0.03178375159996143,0.029949508819262786,0.02249540804135692,0.050397722712383825,0.04925837711357546,0.021981361777289706,0.04552187274837334
